x,y,lap_time_s
0.27786527889592205,0.07971631307140768,9.353096008300781
0.27786527889592205,0.07971631307140768,9.353096008300781
0.2896271233030299,0.08540272327724664,9.353096008300781
0.2896271233030299,0.08540272327724664,9.353096008300781
0.2896271233030299,0.08540272327724664,9.353096008300781
0.30143613692880644,0.09129353550900741,9.353096008300781
0.30143613692880644,0.09129353550900741,9.353096008300781
0.3132706414232311,0.09741271702194794,9.353096008300781
0.3132706414232311,0.09741271702194794,9.353096008300781
0.3132706414232311,0.09741271702194794,9.353096008300781
0.3251322782680636,0.1037386499290469,9.353096008300781
0.3251322782680636,0.1037386499290469,9.353096008300781
0.3371668524550194,0.1103822086482872,9.353096008300781
0.3371668524550194,0.1103822086482872,9.353096008300781
0.3371668524550194,0.1103822086482872,9.353096008300781
0.3371668524550194,0.1103822086482872,9.353096008300781
0.3493405478627124,0.11730376384540268,9.353096008300781
0.3614285635512215,0.12441981314788284,9.353096008300781
0.3614285635512215,0.12441981314788284,9.353096008300781
0.3614285635512215,0.12441981314788284,9.353096008300781
0.3614285635512215,0.12441981314788284,9.353096008300781
0.37345389013373154,0.1316907414500706,9.353096008300781
0.3854465052690416,0.13906966557021921,9.353096008300781
0.3854465052690416,0.13906966557021921,9.353096008300781
0.3854465052690416,0.13906966557021921,9.353096008300781
0.3974270974100156,0.14651825473893773,9.353096008300781
0.3974270974100156,0.14651825473893773,9.353096008300781
0.4095099470443052,0.1540709898320987,9.353096008300781
0.4095099470443052,0.1540709898320987,9.353096008300781
0.4095099470443052,0.1540709898320987,9.353096008300781
0.4095099470443052,0.1540709898320987,9.353096008300781
0.42181816999759447,0.16177248539923822,9.353096008300781
0.43439057445500373,0.16961515047632006,9.353096008300781
0.43439057445500373,0.16961515047632006,9.353096008300781
0.43439057445500373,0.16961515047632006,9.353096008300781
0.43439057445500373,0.16961515047632006,9.353096008300781
0.44725199916078046,0.17758543518893294,9.353096008300781
0.44725199916078046,0.17758543518893294,9.353096008300781
0.46041037948211255,0.18566037477748762,9.353096008300781
0.46041037948211255,0.18566037477748762,9.353096008300781
0.4738752111777223,0.19381880972017895,9.353096008300781
0.4738752111777223,0.19381880972017895,9.353096008300781
0.4876551688782337,0.2020388247834085,9.353096008300781
0.4876551688782337,0.2020388247834085,9.353096008300781
0.4876551688782337,0.2020388247834085,9.353096008300781
0.4876551688782337,0.2020388247834085,9.353096008300781
