x,y
0.0,0.0
0.10063046101404774,0.0
0.21122387652750566,0.0
0.31500638633444145,0.0
0.4276780917119533,0.0
0.5312775968038628,0.0
0.6381446785204112,0.0
0.7473351447146128,0.0
0.8581776350389589,0.0
0.9701947840359567,0.0
1.0830471647780957,0.0
1.1953448813567547,0.0
1.3015667857508726,0.0
1.4056242575297244,0.0
1.5091874317372547,0.0
1.6126377218164964,0.0
1.7160622322294832,0.0
1.819480855267492,0.0
1.9228981337890985,0.0
2.026315105259708,0.0
2.129732006608217,0.0
2.2331488919427436,0.0
2.336565773620113,0.0
2.4399826544622876,0.0
2.5433995351137253,0.0
2.6468164157216036,0.0
2.750233296319535,0.0
2.8536501769151945,0.0
2.957067057510335,0.0
3.060483938105357,0.0
3.163900818700352,0.0
3.267317699295341,0.0
3.3707345798903297,0.0
3.474151460485318,0.0
3.5775683410803034,0.0
3.680985221675289,0.0
3.7844021022702745,0.0
3.88781898286526,0.0
3.9912358634602456,0.0
4.094652744055232,0.0
4.198069624650217,0.0
4.301486505245203,0.0
4.404903385840188,0.0
4.508320266435174,0.0
4.611737147030159,0.0
4.715154027625145,0.0
4.8185709082201305,0.0
4.921987788815116,0.0
5.0254046694101016,0.0
5.128821550005087,0.0
5.232238430600073,0.0
5.335655311195058,0.0
5.439072191790044,0.0
5.542489072385029,0.0
5.645905952980015,0.0
5.749322833575,0.0
5.852739714169986,0.0
5.9561565947649715,0.0
6.059573475359957,0.0
6.162990355954943,0.0
6.266407236549928,0.0
6.369824117144914,0.0
6.473240997739899,0.0
6.576657878334885,0.0
6.68007475892987,0.0
6.783491639524856,0.0
6.8869085201198414,0.0
6.990325400714827,0.0
7.0937422813098125,0.0
7.197159161904798,0.0
7.300576042499784,0.0
7.403992923094769,0.0
7.507409803689755,0.0
7.61082668428474,0.0
7.714243564879726,0.0
7.817660445474711,0.0
7.921077326069697,0.0
8.024494206664684,0.0
8.127911087259676,0.0
8.231327967854668,0.0
8.33474484844966,0.0
8.438082093944494,0.0031309913254073314
8.540174090129048,0.019091291245745913
8.639827985060128,0.046579817909923854
8.736424834027485,0.08340709405168693
8.829149916134092,0.12911607462441538
8.917209521704073,0.1832710579854817
8.999820883663725,0.24542103079283362
9.076278704389669,0.315001619774149
9.145897108540886,0.3914250067474675
9.208087950119731,0.47400560942818937
9.262286573312187,0.5620383619539143
9.308042525913443,0.6547403010758208
9.344932058654521,0.7513136858531986
9.37265811576461,0.8509054649945418
9.390952626022337,0.9526530308997981
9.39968228515898,1.0556629807433353
9.401272692373682,1.159064855093781
9.405648768525872,1.262378287324759
9.412433184064298,1.36557225707725
9.419435603150724,1.468751795492036
9.426455266554903,1.571930162975783
9.433476297978263,1.675108437383447
9.440497437949173,1.7782867044046886
9.447518586533057,1.8814649708398288
9.454539735800362,1.9846432372284637
9.46156088512189,2.0878215036134087
9.468582034447723,2.19099976999806
9.475603183773899,2.294178036382688
9.4826243331001,2.3973563027673146
9.489645482426301,2.500534569151941
9.496666631752502,2.6037128355365677
9.503687781078703,2.7068911019211943
9.510708930404904,2.810069368305821
