progress,time,pp_x,pp_y,pp_yaw,pp_cte
49.734503969297094,37.887253761291504,-42.7510349535364,37.91157513092866,-3.124691357032687,0.13666211679228668
49.739761316439726,37.891043186187744,-42.7510349535364,37.91157513092866,-3.124691357032687,0.13666211679228668
49.74501866358236,37.8948712348938,-42.7660190872062,37.9108857530601,-3.1213188129287457,0.12273452030028296
49.75027601072499,37.89957904815674,-42.7660190872062,37.9108857530601,-3.1213188129287457,0.12273452030028296
49.75553335786762,37.90284085273743,-42.78099925512692,37.910114984333646,-3.1177241555061266,0.1091277930072864
49.76079070501025,37.90673041343689,-42.78099925512692,37.910114984333646,-3.1177241555061266,0.1091277930072864
49.76604805215288,37.91082525253296,-42.78099925512692,37.910114984333646,-3.1177241555061266,0.1091277930072864
49.771305399295514,37.91470003128052,-42.79597812387435,37.90931910642293,-3.1145572568604964,0.09595018107645016
49.776562746438145,37.919809341430664,-42.79597812387435,37.90931910642293,-3.1145572568604964,0.09595018107645016
49.781820093580784,37.922799825668335,-42.81095774137467,37.90853748893086,-3.1120395026843344,0.08338228391843207
49.787077440723415,37.926939487457275,-42.81095774137467,37.90853748893086,-3.1120395026843344,0.08338228391843207
49.79233478786605,37.930838108062744,-42.81095774137467,37.90853748893086,-3.1120395026843344,0.08338228391843207
49.79759213500868,37.934821367263794,-42.82593612576967,37.90773256752954,-3.1095770203780226,0.07177082898029526
49.80284948215131,37.94008469581604,-42.82593612576967,37.90773256752954,-3.1095770203780226,0.07177082898029526
49.80810682929394,37.94291353225708,-42.840914330452286,37.906924334334846,-3.107403965851589,0.061642701876348946
49.81336417643657,37.94698739051819,-42.840914330452286,37.906924334334846,-3.107403965851589,0.061642701876348946
49.8186215235792,37.951231241226196,-42.840914330452286,37.906924334334846,-3.107403965851589,0.061642701876348946
49.823878870721835,37.95484972000122,-42.85589060271244,37.90608105154806,-3.1051122097541977,0.05387048203529866
49.829136217864466,37.95994520187378,-42.85589060271244,37.90608105154806,-3.1051122097541977,0.05387048203529866
49.8343935650071,37.96295166015625,-42.87086623541914,37.90522649656727,-3.1030251086943244,0.04955139651829204
49.83965091214973,37.96702194213867,-42.87086623541914,37.90522649656727,-3.1030251086943244,0.04955139651829204
49.84490825929236,37.97086429595947,-42.87086623541914,37.90522649656727,-3.1030251086943244,0.04955139651829204
49.85016560643499,37.97491192817688,-42.88583950248609,37.90433145160392,-3.1007775635108756,0.04962487285576825
49.85542295357762,37.98033356666565,-42.88583950248609,37.90433145160392,-3.1007775635108756,0.04962487285576825
49.860680300720254,37.982829570770264,-42.90081186387095,37.903421384130645,-3.098713822033757,0.05404988482710164
49.86593764786289,37.98702836036682,-42.90081186387095,37.903421384130645,-3.098713822033757,0.05404988482710164
49.871194995005524,37.9906861782074,-42.90081186387095,37.903421384130645,-3.098713822033757,0.05404988482710164
49.876452342148156,37.994717836380005,-42.915781544284386,37.90246823802045,-3.0964790199614423,0.061922367277049695
