x,y,lap_time_s
4.563881142929262,0.16079152238494912,10.826855897903442
4.777750556040093,0.20596064414155618,10.826855897903442
4.931044218344038,0.23611010651155906,10.826855897903442
5.184899837241461,0.28128454283638255,10.826855897903442
5.349628779583004,0.31359911160505677,10.826855897903442
5.654174501103315,0.3869123440563923,10.826855897903442
5.8290703540269835,0.42536775796734777,10.826855897903442
5.908139591971875,0.42790951143611405,10.826855897903442
5.907712707362456,0.41690951928136655,10.826855897903442
5.906558106948641,0.4092004474095904,10.826855897903442
5.935896217005922,0.3917567014609767,10.826855897903442
5.935896217005922,0.3917567014609767,10.826855897903442
5.935896217005922,0.3917567014609767,10.826855897903442
5.935896217005922,0.3917567014609767,10.826855897903442
5.935896217005922,0.3917567014609767,10.826855897903442
5.935896217005922,0.3917567014609767,10.826855897903442
5.935896217005922,0.3917567014609767,10.826855897903442
5.935896217005922,0.3917567014609767,10.826855897903442
5.935896217005922,0.3917567014609767,10.826855897903442
5.966213762264113,0.37201512182225216,10.826855897903442
5.966213762264113,0.37201512182225216,10.826855897903442
5.966213762264113,0.37201512182225216,10.826855897903442
5.966213762264113,0.37201512182225216,10.826855897903442
5.966213762264113,0.37201512182225216,10.826855897903442
5.966213762264113,0.37201512182225216,10.826855897903442
5.966213762264113,0.37201512182225216,10.826855897903442
6.002665799122493,0.3514916573555153,10.826855897903442
6.002665799122493,0.3514916573555153,10.826855897903442
6.002665799122493,0.3514916573555153,10.826855897903442
6.002665799122493,0.3514916573555153,10.826855897903442
6.002665799122493,0.3514916573555153,10.826855897903442
6.002665799122493,0.3514916573555153,10.826855897903442
6.002665799122493,0.3514916573555153,10.826855897903442
6.039674254572883,0.32795968479189685,10.826855897903442
6.039674254572883,0.32795968479189685,10.826855897903442
6.039674254572883,0.32795968479189685,10.826855897903442
6.039674254572883,0.32795968479189685,10.826855897903442
6.039674254572883,0.32795968479189685,10.826855897903442
6.066984928666341,0.32232909586147246,10.826855897903442
6.066984928666341,0.32232909586147246,10.826855897903442
6.066984928666341,0.32232909586147246,10.826855897903442
6.066984928666341,0.32232909586147246,10.826855897903442
6.066984928666341,0.32232909586147246,10.826855897903442
6.093009519608508,0.3400160061206657,10.826855897903442
6.093009519608508,0.3400160061206657,10.826855897903442
6.093009519608508,0.3400160061206657,10.826855897903442
6.093009519608508,0.3400160061206657,10.826855897903442
6.131817786695238,0.3480315874174189,10.826855897903442
6.131817786695238,0.3480315874174189,10.826855897903442
6.131817786695238,0.3480315874174189,10.826855897903442
6.131817786695238,0.3480315874174189,10.826855897903442
6.131817786695238,0.3480315874174189,10.826855897903442
6.181499257360843,0.34602458811189885,10.826855897903442
6.181499257360843,0.34602458811189885,10.826855897903442
6.181499257360843,0.34602458811189885,10.826855897903442
6.181499257360843,0.34602458811189885,10.826855897903442
6.195669816855056,0.3182968788799081,10.826855897903442
6.195669816855056,0.3182968788799081,10.826855897903442
6.195669816855056,0.3182968788799081,10.826855897903442
6.195669816855056,0.3182968788799081,10.826855897903442
6.244412892745878,0.33390781344572223,10.826855897903442
6.244412892745878,0.33390781344572223,10.826855897903442
6.244412892745878,0.33390781344572223,10.826855897903442
6.244412892745878,0.33390781344572223,10.826855897903442
6.244412892745878,0.33390781344572223,10.826855897903442
6.278964061132559,0.34557502097881154,10.826855897903442
