x,y
-69.37827914210506,53.73786274137868
-68.69389961749927,53.76684274137868
-68.00267884290554,53.76684274137868
-67.31145806831181,53.76684274137868
-66.62023729371808,53.76684274137868
-65.92901651912436,53.76684274137868
-65.23779574453062,53.76684274137868
-64.5465749699369,53.76684274137868
-63.85535419534317,53.76684274137868
-63.16413342074944,53.76684274137868
-62.472912646155706,53.76684274137868
-61.781691871561975,53.76684274137868
-61.09731234695619,53.73786274137868
-60.413704173611706,53.69341724452934
-59.73099522767814,53.63094234993598
-59.04850995963908,53.56398274137868
-58.36536372609475,53.50585093604191
-57.68013244020274,53.44806274137868
-57.00095679082929,53.3741815657408
-56.32002482601916,53.28827783908069
-55.64667916777597,53.173572745657154
-54.978126207360674,53.03365176313055
-54.304311207286375,52.90974877396934
-53.63380238781484,52.773235647092406
-52.96060099875345,52.64561547345973
-52.289535503425654,52.51094092203897
-51.620539067377116,52.369432732037694
-50.947337678315726,52.241812558405016
-50.27475979956495,52.11213307010863
-49.607275746939386,51.96562981698297
-48.93407435787801,51.83800964335029
-48.26087296881662,51.710389469717626
-47.59441551625469,51.56436274137867
-46.920649622328675,51.44143155140662
-46.24744823326729,51.31381137777396
-45.57537618028074,51.182461260466525
-44.907386301890945,51.03762863635191
-44.23418491282957,50.91000846271923
-43.560561567326985,50.792139812249005
-42.89086367719158,50.651645008921946
-42.2208660277614,50.51344360208573
-41.54741425569476,50.38794442066643
-40.87440768500818,50.26544130924158
-40.20635117410244,50.12082875737737
-39.53351254167529,49.99944274137867
-38.86108879994001,49.86887644860805
-38.187546307372976,49.74414575974177
-37.5160730237137,49.61610968218301
-36.847698821783,49.472913816898455
-36.173554379898555,49.36188274137868
-35.50002605218559,49.245872299961604
-34.82660044046985,49.130042741378674
-34.14803296929373,49.033329654973
-33.471238038737475,48.92718274137867
-32.79566382293015,48.82880862145369
-32.113394759570106,48.753302741378675
-31.43286271714468,48.6755545288985
-30.75042779146358,48.59809080041127
-30.067542338871263,48.5374650610553
-29.38425810402684,48.48652463757087
-28.69418556080508,48.463502741378676
-28.007846949519838,48.40554274137868
-27.317831585819512,48.37656274137868
-26.63017841225618,48.34758274137867
-25.940272199940537,48.31860274137868
-25.255892675334756,48.28962274137868
-24.565877311634416,48.260642741378675
-23.881497787028636,48.231662741378685
-23.190846961987432,48.21909799773162
-22.507212050107213,48.173702741378676
-21.81625438901363,48.167902309279455
-21.129652664228246,48.11574274137868
-20.439115700542047,48.10066788305477
-19.752093278349278,48.057782741378674
-19.061977012070443,48.03343345683008
-18.37453389247031,47.99982274137868
-17.68451852876997,47.970842741378675
-16.996865355206637,47.941862741378685
-16.309821879953603,47.88962842584081
-15.61930596932767,47.88390274137868
-14.929290605627344,47.85492274137867
-14.243980640428703,47.81150324081989
-13.57788356524766,47.666750882426214
-12.96095698743973,47.36731612537967
-12.481413681400639,46.880331819969854
-12.224873253744846,46.251330964658266
-12.229719142105054,45.57051028757978
-12.437255656741314,44.91625145478804
-12.711492839070715,44.283175347447354
-13.066661925017513,43.697258103191245
-13.441481865404867,43.11905911031225
-13.840962508905847,42.55975070121772
-14.258461766882675,42.012383591645545
-14.669983304084013,41.46272788573657
-15.118194035972607,40.93822784751113
-15.575989654530119,40.42247222895361
-16.064756551542388,39.933705331941354
-16.558224653904304,39.45001515983647
-17.076949104725998,38.99819562522087
-17.625702917647615,38.58428990972176
-18.197036537351536,38.19925969494382
-18.78646971581732,37.84231569223718
-19.40147257530549,37.527772666478356
-20.011062297744786,37.20834195246874
-20.63994995514699,36.92544219935071
-21.27381048892424,36.65820562577228
-21.920629867565935,36.42637045119433
-22.581544288139824,36.24743855037289
-23.248465892609133,36.08904274137868
-23.92335368671951,35.97455128691723
-24.59823352770914,35.866491302818275
-25.276001577452043,35.77026274137867
-25.96036562050464,35.701298093538725
-26.639620478088133,35.63643207338714
-27.32822813786236,35.62536274137868
-28.016983585549823,35.645388852239876
-28.701045126466923,35.71047333981487
-29.376569036111725,35.8078682851572
-30.05162796647533,35.914767153563815
-30.73317487139493,35.998125989495946
-31.415928610990136,36.06006274137867
-32.1011320167141,36.11802274137868
-32.782106886206876,36.21131551578887
-33.46391246838204,36.29190274137868
-34.1380448631307,36.40776115482598
-34.804599486777946,36.55245291371513
-35.47774183733476,36.680268078282396
-36.15024483728304,36.819555588967674
-36.81842099536997,36.96377297303678
-37.49162238443136,37.09139314666946
-38.164823773492735,37.21901332030215
-38.833874189905494,37.364420265278895
-39.50540343485169,37.50250577797202
-40.177784999982215,37.63065567031727
-40.84752179921066,37.762664069931475
-41.527599999278216,37.85093682709599
-42.21330096030151,37.91478274137867
-42.90452173489524,37.91478274137867
-43.58662246418675,37.837442372258494
-44.26231085479262,37.70707688503491
-44.91112490958664,37.47938598388657
-45.53553410728793,37.18508609792343
-46.119963064502834,36.818564799580344
-46.66702509854436,36.398756784939366
-47.16127976361434,35.91721534961786
-47.60633197617693,35.39149134049242
-47.97481225361835,34.80928307410872
-48.25874721732262,34.18123447811719
-48.46897963990915,33.5250012479664
-48.592555223372266,32.84889800997382
-48.65757914210506,32.16622428376094
-48.642542216484415,31.475753485172277
-48.53421425284681,30.798993405829208
-48.37757823143988,30.129379098717962
-48.153998055090064,29.47781948033372
-47.869396783678674,28.8499492037391
-47.54866387913214,28.238439846919306
-47.20703517633375,27.639056792721725
-46.87933700570326,27.031589536775996
-46.56100981609695,26.418684089362465
-46.22942418002489,25.813472817218354
-45.89783854395283,25.20826154507423
-45.56625290788077,24.603050272930112
-45.212985088215035,24.01042166054365
-44.87135638541664,23.41103860634606
-44.515797150450354,22.819739753896627
-44.172523439047374,22.22131133526333
-43.8184754947936,21.629135446755775
-43.464427550539824,21.036959558248213
-43.13284191446777,20.431748286104103
-42.801256278395705,19.826537013959985
-42.452094401492126,19.231525630459295
-42.09348394805783,18.642832353284234
-41.69664599244928,18.07864033186059
-41.251076839761275,17.554220439034893
-40.75828205313925,17.069725328964623
-40.21609762279353,16.646204808619075
-39.63336839260417,16.278422241711418
-39.004263050124706,15.996772429384293
-38.348134623623224,15.786201235218073
-37.67027186675797,15.6649018319603
-36.98110963199118,15.63378686722151
-36.29201388305129,15.680437267284063
-35.6169292950412,15.807814382555982
-34.95424835917084,15.989308132845792
-34.30800513446519,16.232175494243634
-33.679066776696494,16.515117651651053
-33.10074150638779,16.890104104476407
-32.576175297926426,17.336486585557317
-32.12232828760364,17.855898738297
-31.702738750959085,18.401499210753848
-31.30415482713594,18.962196599660544
-30.909854917186642,19.52444696629709
-30.485210638556737,20.065011244926993
-30.012368534296392,20.56683334918734
-29.511463040579933,21.038758842903803
-28.97028853564317,21.464013347840563
-28.429743567323186,21.888679201204177
-27.88535055874096,22.309595130288074
-27.321168116394034,22.703848254234188
-26.739654753344134,23.073392333885963
-26.12507518842107,23.38883471822068
-25.497785375136118,23.677533997034985
-24.851527868939357,23.91434099601183
-24.201943128974484,24.1481214124222
-23.531499326103564,24.294392649379432
-22.862289098251658,24.439082741378677
-22.188869914009587,24.55500274137868
-21.51079825729868,24.641942741378678
-20.827864128193,24.69990274137868
-20.144690014480645,24.75786274137868
-19.461755885374956,24.815822741378682
-18.777376360769168,24.84480274137868
-18.08760098167552,24.873782741378683
-17.40075223657142,24.91889143193204
-16.710172429018556,24.931742741378677
-16.02689510541849,24.987221411102553
-15.335777540712456,24.98970274137868
-14.651641889464074,25.02454584576543
-13.961382652406371,25.04766274137868
-13.270161877812626,25.04766274137868
-12.57894110321891,25.04766274137868
-11.887720328625178,25.04766274137868
-11.197814116309544,25.018682741378683
-10.5065933417158,25.018682741378683
-9.815372567122068,25.018682741378683
-9.124151792528352,25.018682741378683
-8.432931017934607,25.018682741378683
-7.741710243340876,25.018682741378683
-7.050489468747159,25.018682741378683
-6.359268694153428,25.018682741378683
-5.668047919559683,25.018682741378683
-4.978272540466051,25.04766274137868
-4.28705176587232,25.04766274137868
-3.6026722412665606,25.076642741378677
-2.9114514666728155,25.076642741378677
-2.221436102972504,25.10562274137868
-1.5302153283787732,25.10562274137868
-0.8458358037730136,25.13460274137868
-0.1560604246793389,25.163582741378683
0.5351603499143778,25.163582741378683
1.2195398745201516,25.19256274137868
1.9107606491138682,25.19256274137868
2.6005360282075287,25.221542741378677
3.2917568028012596,25.221542741378677
3.979409976364579,25.25052274137868
4.66942534006489,25.27950274137868
5.36064611465865,25.27950274137868
6.048299288221969,25.308482741378683
6.738863784794887,25.321641034068683
7.429295441909332,25.33746274137868
8.120516216503077,25.33746274137868
8.80489574110885,25.366442741378677
9.495547547999635,25.380121632220735
10.186131879402879,25.39542274137868
10.877352653996624,25.39542274137868
11.565005827559958,25.424402741378678
12.255132900287109,25.450697078244694
12.946241965854014,25.453382741378682
13.629985700537304,25.4976481449322
14.3206368541601,25.511342741378677
14.999579851976591,25.51729324433785
15.687325015530774,25.49858135550007
16.36613047086385,25.40631780588386
17.026884824695756,25.22594141911175
17.671230255207988,24.978418042722147
18.27340564103045,24.64963187149737
18.827756301282307,24.245307297991317
19.32866179499875,23.77338180427487
19.750148209490845,23.23099960591746
20.099747876773534,22.637768703621475
20.39710888128694,22.01406669459466
20.598011642675928,21.355507247911717
20.79416947844257,20.69830550028344
