v_curr,yaw,pp_steering,pp_speed,lidar_0,lidar_1,lidar_2,lidar_3,lidar_4,lidar_5,lidar_6,lidar_7,lidar_8,lidar_9,lidar_10,lidar_11,lidar_12,lidar_13,lidar_14,lidar_15,lidar_16,lidar_17,lidar_18,lidar_19
1.5976799999999995,0.0,0.0,8.0,1.4025604,1.1474738,1.0518013,1.0001558,0.99710906,1.1110342,1.2938509,1.6864904,2.6880956,8.004527,5.539869,1.8973145,1.2050723,0.898573,0.8015072,0.6974475,0.6936165,0.7410363,0.79821664,0.9618232
1.5976799999999995,0.0,0.0,8.0,1.4025604,1.1474738,1.0518013,1.0001558,0.99710906,1.1110342,1.2938509,1.6864904,2.6880956,8.004527,5.539869,1.8973145,1.2050723,0.898573,0.8015072,0.6974475,0.6936165,0.7410363,0.79821664,0.9618232
1.6927799999999995,0.0,0.0,8.0,1.4003518,1.1582853,1.05369,1.0085648,1.0124165,1.0948453,1.2988746,1.715694,2.7026956,7.993812,5.5543294,1.8842235,1.2008562,0.9078466,0.79561603,0.699404,0.68990993,0.7483791,0.79336196,0.93739355
1.6927799999999995,0.0,0.0,8.0,1.4003518,1.1582853,1.05369,1.0085648,1.0124165,1.0948453,1.2988746,1.715694,2.7026956,7.993812,5.5543294,1.8842235,1.2008562,0.9078466,0.79561603,0.699404,0.68990993,0.7483791,0.79336196,0.93739355
1.7878799999999995,0.0,0.0,8.0,1.4040198,1.1436718,1.0596877,1.0048429,1.0132494,1.0994945,1.2959446,1.6928905,2.697078,8.004464,5.550048,1.9008471,1.2130221,0.9021325,0.8110589,0.7165545,0.68591046,0.76532775,0.80720353,0.95535344
1.7878799999999995,0.0,0.0,8.0,1.4040198,1.1436718,1.0596877,1.0048429,1.0132494,1.0994945,1.2959446,1.6928905,2.697078,8.004464,5.550048,1.9008471,1.2130221,0.9021325,0.8110589,0.7165545,0.68591046,0.76532775,0.80720353,0.95535344
1.7878799999999995,0.0,0.0,8.0,1.4040198,1.1436718,1.0596877,1.0048429,1.0132494,1.0994945,1.2959446,1.6928905,2.697078,8.004464,5.550048,1.9008471,1.2130221,0.9021325,0.8110589,0.7165545,0.68591046,0.76532775,0.80720353,0.95535344
1.8829799999999994,0.0,0.0,8.0,1.3889077,1.1413649,1.0452342,1.0006682,0.9969012,1.1009787,1.3036478,1.7128216,2.7083116,7.9929085,5.5580215,1.9089073,1.2054721,0.89215267,0.7927376,0.70958674,0.688696,0.76059306,0.7971711,0.9498664
1.8829799999999994,0.0,0.0,8.0,1.3889077,1.1413649,1.0452342,1.0006682,0.9969012,1.1009787,1.3036478,1.7128216,2.7083116,7.9929085,5.5580215,1.9089073,1.2054721,0.89215267,0.7927376,0.70958674,0.688696,0.76059306,0.7971711,0.9498664
1.9780799999999994,0.0,0.0,8.0,1.390515,1.1521113,1.0519875,1.0032192,1.0053039,1.0999286,1.2970678,1.6913769,2.6824481,8.004081,5.5446806,1.8963295,1.2017535,0.89161825,0.80893165,0.70722896,0.70436174,0.7520342,0.79738444,0.94403005
1.9780799999999994,0.0,0.0,8.0,1.390515,1.1521113,1.0519875,1.0032192,1.0053039,1.0999286,1.2970678,1.6913769,2.6824481,8.004081,5.5446806,1.8963295,1.2017535,0.89161825,0.80893165,0.70722896,0.70436174,0.7520342,0.79738444,0.94403005
1.9780799999999994,0.0,0.0,8.0,1.390515,1.1521113,1.0519875,1.0032192,1.0053039,1.0999286,1.2970678,1.6913769,2.6824481,8.004081,5.5446806,1.8963295,1.2017535,0.89161825,0.80893165,0.70722896,0.70436174,0.7520342,0.79738444,0.94403005
2.0731799999999994,0.0,0.0,8.0,1.3889923,1.1353506,1.0624783,1.000242,1.0187919,1.115837,1.3107189,1.7024693,2.7011034,7.9783874,5.5543346,1.901636,1.2058983,0.9080342,0.80518943,0.68223894,0.7067491,0.7710799,0.78669417,0.9333263
2.0731799999999994,0.0,0.0,8.0,1.3889923,1.1353506,1.0624783,1.000242,1.0187919,1.115837,1.3107189,1.7024693,2.7011034,7.9783874,5.5543346,1.901636,1.2058983,0.9080342,0.80518943,0.68223894,0.7067491,0.7710799,0.78669417,0.9333263
2.1682799999999993,0.0,0.0,8.0,1.4050639,1.1490986,1.0451964,1.0099298,1.0106274,1.1156329,1.3152663,1.6992882,2.7109396,8.01266,5.5493865,1.8952767,1.214527,0.9024136,0.789543,0.70318395,0.6793393,0.7477989,0.81149703,0.94690895
2.1682799999999993,0.0,0.0,8.0,1.4050639,1.1490986,1.0451964,1.0099298,1.0106274,1.1156329,1.3152663,1.6992882,2.7109396,8.01266,5.5493865,1.8952767,1.214527,0.9024136,0.789543,0.70318395,0.6793393,0.7477989,0.81149703,0.94690895
2.1682799999999993,0.0,0.0,8.0,1.4050639,1.1490986,1.0451964,1.0099298,1.0106274,1.1156329,1.3152663,1.6992882,2.7109396,8.01266,5.5493865,1.8952767,1.214527,0.9024136,0.789543,0.70318395,0.6793393,0.7477989,0.81149703,0.94690895
2.2633799999999993,0.0,0.0,8.0,1.4052277,1.1524394,1.0511869,0.9976051,1.021966,1.0831629,1.3088918,1.6936735,2.7081406,8.017915,5.551569,1.8974198,1.1875393,0.89584625,0.81417817,0.694369,0.68615454,0.74122137,0.79817075,0.9495228
2.2633799999999993,0.0,0.0,8.0,1.4052277,1.1524394,1.0511869,0.9976051,1.021966,1.0831629,1.3088918,1.6936735,2.7081406,8.017915,5.551569,1.8974198,1.1875393,0.89584625,0.81417817,0.694369,0.68615454,0.74122137,0.79817075,0.9495228
2.3584799999999992,0.0,0.0,8.0,1.4043756,1.1564797,1.0459235,0.9875318,0.9951788,1.0961283,1.292092,1.6943078,2.7014647,8.0052,5.5433536,1.9022188,1.2045635,0.8966745,0.7932427,0.72569716,0.702537,0.72750324,0.79969126,0.94653016
2.3584799999999992,0.0,0.0,8.0,1.4043756,1.1564797,1.0459235,0.9875318,0.9951788,1.0961283,1.292092,1.6943078,2.7014647,8.0052,5.5433536,1.9022188,1.2045635,0.8966745,0.7932427,0.72569716,0.702537,0.72750324,0.79969126,0.94653016
2.3584799999999992,0.0,0.0,8.0,1.4043756,1.1564797,1.0459235,0.9875318,0.9951788,1.0961283,1.292092,1.6943078,2.7014647,8.0052,5.5433536,1.9022188,1.2045635,0.8966745,0.7932427,0.72569716,0.702537,0.72750324,0.79969126,0.94653016
2.453579999999999,0.0,0.0,8.0,1.4076769,1.144632,1.0493089,1.0032614,1.0042212,1.0950328,1.3073442,1.7078716,2.6896331,8.005433,5.5379314,1.9018178,1.1952618,0.89990056,0.8015362,0.7008908,0.6957706,0.76341575,0.7875942,0.948276
2.453579999999999,0.0,0.0,8.0,1.4076769,1.144632,1.0493089,1.0032614,1.0042212,1.0950328,1.3073442,1.7078716,2.6896331,8.005433,5.5379314,1.9018178,1.1952618,0.89990056,0.8015362,0.7008908,0.6957706,0.76341575,0.7875942,0.948276
2.548679999999999,0.0,0.0,8.0,1.4164587,1.1583582,1.0407659,1.014666,0.9886309,1.0995188,1.2950389,1.7018214,2.6959343,7.997839,5.545634,1.9028041,1.1971124,0.91829383,0.8019814,0.7088589,0.6975686,0.7520199,0.81370866,0.9571232
2.548679999999999,0.0,0.0,8.0,1.4164587,1.1583582,1.0407659,1.014666,0.9886309,1.0995188,1.2950389,1.7018214,2.6959343,7.997839,5.545634,1.9028041,1.1971124,0.91829383,0.8019814,0.7088589,0.6975686,0.7520199,0.81370866,0.9571232
2.548679999999999,0.0,0.0,8.0,1.4164587,1.1583582,1.0407659,1.014666,0.9886309,1.0995188,1.2950389,1.7018214,2.6959343,7.997839,5.545634,1.9028041,1.1971124,0.91829383,0.8019814,0.7088589,0.6975686,0.7520199,0.81370866,0.9571232
2.643779999999999,0.0,0.0,8.0,1.4039081,1.1532531,1.0596853,1.0076888,0.99326533,1.1170269,1.298962,1.7000881,2.7162423,7.9830165,5.5605183,1.9059384,1.2104437,0.8962674,0.8147892,0.6964652,0.714131,0.75145066,0.8074008,0.95114535
2.643779999999999,0.0,0.0,8.0,1.4039081,1.1532531,1.0596853,1.0076888,0.99326533,1.1170269,1.298962,1.7000881,2.7162423,7.9830165,5.5605183,1.9059384,1.2104437,0.8962674,0.8147892,0.6964652,0.714131,0.75145066,0.8074008,0.95114535
2.738879999999999,0.0,0.0,8.0,1.3995839,1.1497446,1.0456284,0.9985309,1.0028706,1.1061338,1.3068942,1.6999543,2.7028582,7.9823318,5.546458,1.897383,1.1851962,0.91180795,0.7894159,0.706651,0.7014277,0.752207,0.8119353,0.96770483
2.738879999999999,0.0,0.0,8.0,1.3995839,1.1497446,1.0456284,0.9985309,1.0028706,1.1061338,1.3068942,1.6999543,2.7028582,7.9823318,5.546458,1.897383,1.1851962,0.91180795,0.7894159,0.706651,0.7014277,0.752207,0.8119353,0.96770483
2.738879999999999,0.0,0.0,8.0,1.3995839,1.1497446,1.0456284,0.9985309,1.0028706,1.1061338,1.3068942,1.6999543,2.7028582,7.9823318,5.546458,1.897383,1.1851962,0.91180795,0.7894159,0.706651,0.7014277,0.752207,0.8119353,0.96770483
2.833979999999999,0.0,0.0,8.0,1.3969675,1.1539047,1.0443982,1.016964,1.0025606,1.1156906,1.3060415,1.7007773,2.6945064,7.997212,5.5452275,1.9000258,1.2012852,0.9064366,0.8074104,0.6972016,0.69604367,0.7339921,0.8032711,0.94886196
2.833979999999999,0.0,0.0,8.0,1.3969675,1.1539047,1.0443982,1.016964,1.0025606,1.1156906,1.3060415,1.7007773,2.6945064,7.997212,5.5452275,1.9000258,1.2012852,0.9064366,0.8074104,0.6972016,0.69604367,0.7339921,0.8032711,0.94886196
2.929079999999999,0.0,0.0,8.0,1.4017042,1.1427916,1.0624386,0.9916193,1.0067477,1.1035488,1.2931082,1.7117169,2.7104154,7.9990597,5.5356317,1.884143,1.1810402,0.9027021,0.7833367,0.6963375,0.7021901,0.72710556,0.80417824,0.9638803
2.929079999999999,0.0,0.0,8.0,1.4017042,1.1427916,1.0624386,0.9916193,1.0067477,1.1035488,1.2931082,1.7117169,2.7104154,7.9990597,5.5356317,1.884143,1.1810402,0.9027021,0.7833367,0.6963375,0.7021901,0.72710556,0.80417824,0.9638803
2.929079999999999,0.0,0.0,8.0,1.4017042,1.1427916,1.0624386,0.9916193,1.0067477,1.1035488,1.2931082,1.7117169,2.7104154,7.9990597,5.5356317,1.884143,1.1810402,0.9027021,0.7833367,0.6963375,0.7021901,0.72710556,0.80417824,0.9638803
3.024179999999999,0.0,0.0,8.0,1.3979425,1.156143,1.0346416,1.0031787,1.0038463,1.1049331,1.2802883,1.7186629,2.695411,8.019756,5.5480103,1.8921285,1.1986377,0.89593446,0.79550874,0.7011504,0.70135874,0.75995576,0.7867469,0.95297104
3.024179999999999,0.0,0.0,8.0,1.3979425,1.156143,1.0346416,1.0031787,1.0038463,1.1049331,1.2802883,1.7186629,2.695411,8.019756,5.5480103,1.8921285,1.1986377,0.89593446,0.79550874,0.7011504,0.70135874,0.75995576,0.7867469,0.95297104
3.119279999999999,0.0,0.0,8.0,1.3879648,1.1668302,1.0347999,1.0098144,1.0109676,1.0810083,1.2945887,1.692135,2.6975656,7.995284,5.540642,1.9081815,1.2091562,0.89186275,0.8084236,0.7010368,0.69750106,0.75314677,0.7879087,0.94537014
3.119279999999999,0.0,0.0,8.0,1.3879648,1.1668302,1.0347999,1.0098144,1.0109676,1.0810083,1.2945887,1.692135,2.6975656,7.995284,5.540642,1.9081815,1.2091562,0.89186275,0.8084236,0.7010368,0.69750106,0.75314677,0.7879087,0.94537014
3.119279999999999,0.0,0.0,8.0,1.3879648,1.1668302,1.0347999,1.0098144,1.0109676,1.0810083,1.2945887,1.692135,2.6975656,7.995284,5.540642,1.9081815,1.2091562,0.89186275,0.8084236,0.7010368,0.69750106,0.75314677,0.7879087,0.94537014
3.214379999999999,0.0,0.0,8.0,1.4020078,1.1476481,1.0204439,0.9900035,0.99106,1.0941367,1.3017902,1.6927224,2.6715422,7.98589,5.526407,1.8980763,1.1815678,0.9053765,0.7867181,0.689495,0.70430434,0.7557666,0.78428984,0.9587333
3.214379999999999,0.0,0.0,8.0,1.4020078,1.1476481,1.0204439,0.9900035,0.99106,1.0941367,1.3017902,1.6927224,2.6715422,7.98589,5.526407,1.8980763,1.1815678,0.9053765,0.7867181,0.689495,0.70430434,0.7557666,0.78428984,0.9587333
3.309479999999999,0.0,0.0,8.0,1.4018939,1.1496718,1.0651875,0.9830433,0.99071723,1.1205225,1.2826903,1.695066,2.6989794,8.009919,5.557908,1.8889709,1.1985928,0.90241396,0.7920462,0.7016085,0.716996,0.75469303,0.8096455,0.94910693
3.309479999999999,0.0,0.0,8.0,1.4018939,1.1496718,1.0651875,0.9830433,0.99071723,1.1205225,1.2826903,1.695066,2.6989794,8.009919,5.557908,1.8889709,1.1985928,0.90241396,0.7920462,0.7016085,0.716996,0.75469303,0.8096455,0.94910693
3.309479999999999,0.0,0.0,8.0,1.4018939,1.1496718,1.0651875,0.9830433,0.99071723,1.1205225,1.2826903,1.695066,2.6989794,8.009919,5.557908,1.8889709,1.1985928,0.90241396,0.7920462,0.7016085,0.716996,0.75469303,0.8096455,0.94910693
3.404579999999999,0.0,0.0,8.0,1.3956894,1.1435393,1.058675,0.9835495,1.0094063,1.108878,1.295252,1.6837897,2.7084522,8.00093,5.541192,1.8864969,1.182092,0.8914602,0.806272,0.69647586,0.6892387,0.76369745,0.800744,0.93936497
3.404579999999999,0.0,0.0,8.0,1.3956894,1.1435393,1.058675,0.9835495,1.0094063,1.108878,1.295252,1.6837897,2.7084522,8.00093,5.541192,1.8864969,1.182092,0.8914602,0.806272,0.69647586,0.6892387,0.76369745,0.800744,0.93936497
3.499679999999999,0.0,0.0,8.0,1.4106966,1.1360359,1.0607198,0.9958343,1.0089109,1.1073538,1.2977858,1.6726327,2.6930354,7.9938235,5.5510244,1.9095131,1.1783596,0.9152488,0.7922762,0.71047413,0.7077425,0.7527354,0.8081838,0.9420294
3.499679999999999,0.0,0.0,8.0,1.4106966,1.1360359,1.0607198,0.9958343,1.0089109,1.1073538,1.2977858,1.6726327,2.6930354,7.9938235,5.5510244,1.9095131,1.1783596,0.9152488,0.7922762,0.71047413,0.7077425,0.7527354,0.8081838,0.9420294
3.499679999999999,0.0,0.0,8.0,1.4106966,1.1360359,1.0607198,0.9958343,1.0089109,1.1073538,1.2977858,1.6726327,2.6930354,7.9938235,5.5510244,1.9095131,1.1783596,0.9152488,0.7922762,0.71047413,0.7077425,0.7527354,0.8081838,0.9420294
