timestamp,curr_x,curr_y,v_curr,yaw,pp_steering,pp_speed,lidar_0,lidar_1,lidar_2,lidar_3,lidar_4,lidar_5,lidar_6,lidar_7,lidar_8,lidar_9,lidar_10,lidar_11,lidar_12,lidar_13,lidar_14,lidar_15,lidar_16,lidar_17,lidar_18,lidar_19
1773542931.2295203,0.14574074999999995,0.0,1.6642499999999996,0.0,0.0,5.0,1.4003518,1.1582853,1.05369,1.0085648,1.0124165,1.0948453,1.2988746,1.715694,2.7026956,7.993812,5.5543294,1.8842235,1.2008562,0.9078466,0.79561603,0.699404,0.68990993,0.7483791,0.79336196,0.93739355
1773542931.2334807,0.14574074999999995,0.0,1.6642499999999996,0.0,0.0,5.0,1.4003518,1.1582853,1.05369,1.0085648,1.0124165,1.0948453,1.2988746,1.715694,2.7026956,7.993812,5.5543294,1.8842235,1.2008562,0.9078466,0.79561603,0.699404,0.68990993,0.7483791,0.79336196,0.93739355
1773542931.23836,0.16285874999999994,0.0,1.7593499999999995,0.0,0.0,5.0,1.4040198,1.1436718,1.0596877,1.0048429,1.0132494,1.0994945,1.2959446,1.6928905,2.697078,8.004464,5.550048,1.9008471,1.2130221,0.9021325,0.8110589,0.7165545,0.68591046,0.76532775,0.80720353,0.95535344
1773542931.2414954,0.16285874999999994,0.0,1.7593499999999995,0.0,0.0,5.0,1.4040198,1.1436718,1.0596877,1.0048429,1.0132494,1.0994945,1.2959446,1.6928905,2.697078,8.004464,5.550048,1.9008471,1.2130221,0.9021325,0.8110589,0.7165545,0.68591046,0.76532775,0.80720353,0.95535344
1773542931.2454915,0.16285874999999994,0.0,1.7593499999999995,0.0,0.0,5.0,1.4040198,1.1436718,1.0596877,1.0048429,1.0132494,1.0994945,1.2959446,1.6928905,2.697078,8.004464,5.550048,1.9008471,1.2130221,0.9021325,0.8110589,0.7165545,0.68591046,0.76532775,0.80720353,0.95535344
1773542931.2495031,0.18092774999999994,0.0,1.8544499999999995,0.0,0.0,5.0,1.3889077,1.1413649,1.0452342,1.0006682,0.9969012,1.1009787,1.3036478,1.7128216,2.7083116,7.9929085,5.5580215,1.9089073,1.2054721,0.89215267,0.7927376,0.70958674,0.688696,0.76059306,0.7971711,0.9498664
1773542931.2534978,0.18092774999999994,0.0,1.8544499999999995,0.0,0.0,5.0,1.3889077,1.1413649,1.0452342,1.0006682,0.9969012,1.1009787,1.3036478,1.7128216,2.7083116,7.9929085,5.5580215,1.9089073,1.2054721,0.89215267,0.7927376,0.70958674,0.688696,0.76059306,0.7971711,0.9498664
1773542931.2580988,0.19994774999999992,0.0,1.9495499999999995,0.0,0.0,5.0,1.390515,1.1521113,1.0519875,1.0032192,1.0053039,1.0999286,1.2970678,1.6913769,2.6824481,8.004081,5.5446806,1.8963295,1.2017535,0.89161825,0.80893165,0.70722896,0.70436174,0.7520342,0.79738444,0.94403005
1773542931.2614894,0.19994774999999992,0.0,1.9495499999999995,0.0,0.0,5.0,1.390515,1.1521113,1.0519875,1.0032192,1.0053039,1.0999286,1.2970678,1.6913769,2.6824481,8.004081,5.5446806,1.8963295,1.2017535,0.89161825,0.80893165,0.70722896,0.70436174,0.7520342,0.79738444,0.94403005
1773542931.2654395,0.19994774999999992,0.0,1.9495499999999995,0.0,0.0,5.0,1.390515,1.1521113,1.0519875,1.0032192,1.0053039,1.0999286,1.2970678,1.6913769,2.6824481,8.004081,5.5446806,1.8963295,1.2017535,0.89161825,0.80893165,0.70722896,0.70436174,0.7520342,0.79738444,0.94403005
1773542931.2695,0.2199187499999999,0.0,2.0446499999999994,0.0,0.0,5.0,1.3889923,1.1353506,1.0624783,1.000242,1.0187919,1.115837,1.3107189,1.7024693,2.7011034,7.9783874,5.5543346,1.901636,1.2058983,0.9080342,0.80518943,0.68223894,0.7067491,0.7710799,0.78669417,0.9333263
1773542931.2734973,0.2199187499999999,0.0,2.0446499999999994,0.0,0.0,5.0,1.3889923,1.1353506,1.0624783,1.000242,1.0187919,1.115837,1.3107189,1.7024693,2.7011034,7.9783874,5.5543346,1.901636,1.2058983,0.9080342,0.80518943,0.68223894,0.7067491,0.7710799,0.78669417,0.9333263
1773542931.278376,0.2408407499999999,0.0,2.1397499999999994,0.0,0.0,5.0,1.4050639,1.1490986,1.0451964,1.0099298,1.0106274,1.1156329,1.3152663,1.6992882,2.7109396,8.01266,5.5493865,1.8952767,1.214527,0.9024136,0.789543,0.70318395,0.6793393,0.7477989,0.81149703,0.94690895
1773542931.2814906,0.2408407499999999,0.0,2.1397499999999994,0.0,0.0,5.0,1.4050639,1.1490986,1.0451964,1.0099298,1.0106274,1.1156329,1.3152663,1.6992882,2.7109396,8.01266,5.5493865,1.8952767,1.214527,0.9024136,0.789543,0.70318395,0.6793393,0.7477989,0.81149703,0.94690895
1773542931.285516,0.2408407499999999,0.0,2.1397499999999994,0.0,0.0,5.0,1.4050639,1.1490986,1.0451964,1.0099298,1.0106274,1.1156329,1.3152663,1.6992882,2.7109396,8.01266,5.5493865,1.8952767,1.214527,0.9024136,0.789543,0.70318395,0.6793393,0.7477989,0.81149703,0.94690895
1773542931.289504,0.2627137499999999,0.0,2.2348499999999993,0.0,0.0,5.0,1.4052277,1.1524394,1.0511869,0.9976051,1.021966,1.0831629,1.3088918,1.6936735,2.7081406,8.017915,5.551569,1.8974198,1.1875393,0.89584625,0.81417817,0.694369,0.68615454,0.74122137,0.79817075,0.9495228
1773542931.2934833,0.2627137499999999,0.0,2.2348499999999993,0.0,0.0,5.0,1.4052277,1.1524394,1.0511869,0.9976051,1.021966,1.0831629,1.3088918,1.6936735,2.7081406,8.017915,5.551569,1.8974198,1.1875393,0.89584625,0.81417817,0.694369,0.68615454,0.74122137,0.79817075,0.9495228
1773542931.2985666,0.2855377499999999,0.0,2.3299499999999993,0.0,0.0,5.0,1.4043756,1.1564797,1.0459235,0.9875318,0.9951788,1.0961283,1.292092,1.6943078,2.7014647,8.0052,5.5433536,1.9022188,1.2045635,0.8966745,0.7932427,0.72569716,0.702537,0.72750324,0.79969126,0.94653016
1773542931.301458,0.2855377499999999,0.0,2.3299499999999993,0.0,0.0,5.0,1.4043756,1.1564797,1.0459235,0.9875318,0.9951788,1.0961283,1.292092,1.6943078,2.7014647,8.0052,5.5433536,1.9022188,1.2045635,0.8966745,0.7932427,0.72569716,0.702537,0.72750324,0.79969126,0.94653016
1773542931.3055434,0.2855377499999999,0.0,2.3299499999999993,0.0,0.0,5.0,1.4043756,1.1564797,1.0459235,0.9875318,0.9951788,1.0961283,1.292092,1.6943078,2.7014647,8.0052,5.5433536,1.9022188,1.2045635,0.8966745,0.7932427,0.72569716,0.702537,0.72750324,0.79969126,0.94653016
1773542931.3094797,0.3093127499999999,0.0,2.4250499999999993,0.0,0.0,5.0,1.4076769,1.144632,1.0493089,1.0032614,1.0042212,1.0950328,1.3073442,1.7078716,2.6896331,8.005433,5.5379314,1.9018178,1.1952618,0.89990056,0.8015362,0.7008908,0.6957706,0.76341575,0.7875942,0.948276
1773542931.31346,0.3093127499999999,0.0,2.4250499999999993,0.0,0.0,5.0,1.4076769,1.144632,1.0493089,1.0032614,1.0042212,1.0950328,1.3073442,1.7078716,2.6896331,8.005433,5.5379314,1.9018178,1.1952618,0.89990056,0.8015362,0.7008908,0.6957706,0.76341575,0.7875942,0.948276
1773542931.3185596,0.3340387499999999,0.0,2.5201499999999992,0.0,0.0,5.0,1.4164587,1.1583582,1.0407659,1.014666,0.9886309,1.0995188,1.2950389,1.7018214,2.6959343,7.997839,5.545634,1.9028041,1.1971124,0.91829383,0.8019814,0.7088589,0.6975686,0.7520199,0.81370866,0.9571232
1773542931.3214984,0.3340387499999999,0.0,2.5201499999999992,0.0,0.0,5.0,1.4164587,1.1583582,1.0407659,1.014666,0.9886309,1.0995188,1.2950389,1.7018214,2.6959343,7.997839,5.545634,1.9028041,1.1971124,0.91829383,0.8019814,0.7088589,0.6975686,0.7520199,0.81370866,0.9571232
1773542931.3255243,0.3340387499999999,0.0,2.5201499999999992,0.0,0.0,5.0,1.4164587,1.1583582,1.0407659,1.014666,0.9886309,1.0995188,1.2950389,1.7018214,2.6959343,7.997839,5.545634,1.9028041,1.1971124,0.91829383,0.8019814,0.7088589,0.6975686,0.7520199,0.81370866,0.9571232
1773542931.3294828,0.3597157499999999,0.0,2.615249999999999,0.0,0.0,5.0,1.4039081,1.1532531,1.0596853,1.0076888,0.99326533,1.1170269,1.298962,1.7000881,2.7162423,7.9830165,5.5605183,1.9059384,1.2104437,0.8962674,0.8147892,0.6964652,0.714131,0.75145066,0.8074008,0.95114535
1773542931.333569,0.3597157499999999,0.0,2.615249999999999,0.0,0.0,5.0,1.4039081,1.1532531,1.0596853,1.0076888,0.99326533,1.1170269,1.298962,1.7000881,2.7162423,7.9830165,5.5605183,1.9059384,1.2104437,0.8962674,0.8147892,0.6964652,0.714131,0.75145066,0.8074008,0.95114535
1773542931.3386397,0.3863437499999999,0.0,2.710349999999999,0.0,0.0,5.0,1.3995839,1.1497446,1.0456284,0.9985309,1.0028706,1.1061338,1.3068942,1.6999543,2.7028582,7.9823318,5.546458,1.897383,1.1851962,0.91180795,0.7894159,0.706651,0.7014277,0.752207,0.8119353,0.96770483
1773542931.3414714,0.3863437499999999,0.0,2.710349999999999,0.0,0.0,5.0,1.3995839,1.1497446,1.0456284,0.9985309,1.0028706,1.1061338,1.3068942,1.6999543,2.7028582,7.9823318,5.546458,1.897383,1.1851962,0.91180795,0.7894159,0.706651,0.7014277,0.752207,0.8119353,0.96770483
1773542931.345504,0.3863437499999999,0.0,2.710349999999999,0.0,0.0,5.0,1.3995839,1.1497446,1.0456284,0.9985309,1.0028706,1.1061338,1.3068942,1.6999543,2.7028582,7.9823318,5.546458,1.897383,1.1851962,0.91180795,0.7894159,0.706651,0.7014277,0.752207,0.8119353,0.96770483
1773542931.3495104,0.4139227499999999,0.0,2.805449999999999,0.0,0.0,5.0,1.3969675,1.1539047,1.0443982,1.016964,1.0025606,1.1156906,1.3060415,1.7007773,2.6945064,7.997212,5.5452275,1.9000258,1.2012852,0.9064366,0.8074104,0.6972016,0.69604367,0.7339921,0.8032711,0.94886196
1773542931.3535106,0.4139227499999999,0.0,2.805449999999999,0.0,0.0,5.0,1.3969675,1.1539047,1.0443982,1.016964,1.0025606,1.1156906,1.3060415,1.7007773,2.6945064,7.997212,5.5452275,1.9000258,1.2012852,0.9064366,0.8074104,0.6972016,0.69604367,0.7339921,0.8032711,0.94886196
1773542931.3582962,0.4424527499999999,0.0,2.900549999999999,0.0,0.0,5.0,1.4017042,1.1427916,1.0624386,0.9916193,1.0067477,1.1035488,1.2931082,1.7117169,2.7104154,7.9990597,5.5356317,1.884143,1.1810402,0.9027021,0.7833367,0.6963375,0.7021901,0.72710556,0.80417824,0.9638803
1773542931.3614686,0.4424527499999999,0.0,2.900549999999999,0.0,0.0,5.0,1.4017042,1.1427916,1.0624386,0.9916193,1.0067477,1.1035488,1.2931082,1.7117169,2.7104154,7.9990597,5.5356317,1.884143,1.1810402,0.9027021,0.7833367,0.6963375,0.7021901,0.72710556,0.80417824,0.9638803
1773542931.365533,0.4424527499999999,0.0,2.900549999999999,0.0,0.0,5.0,1.4017042,1.1427916,1.0624386,0.9916193,1.0067477,1.1035488,1.2931082,1.7117169,2.7104154,7.9990597,5.5356317,1.884143,1.1810402,0.9027021,0.7833367,0.6963375,0.7021901,0.72710556,0.80417824,0.9638803
1773542931.3694694,0.4719337499999999,0.0,2.995649999999999,0.0,0.0,5.0,1.3979425,1.156143,1.0346416,1.0031787,1.0038463,1.1049331,1.2802883,1.7186629,2.695411,8.019756,5.5480103,1.8921285,1.1986377,0.89593446,0.79550874,0.7011504,0.70135874,0.75995576,0.7867469,0.95297104
